frame,raw,normalized,smoothed
0,4.235964912280707,7.026904847510509e-05,0.0
1,4.348245614035079,0.0005199909587157094,0.0
2,4.314619883040933,0.00038530861580511974,0.0
3,4.428070175438592,0.0008397151292774432,0.0
4,4.387134502923971,0.0006757540161688647,0.0004982075536884485
5,4.506140350877189,0.0011524123949916553,0.0007146362229917585
6,4.44941520467836,0.0009252091382554935,0.0007956798588997152
7,4.557309941520458,0.0013573637863773498,0.0009900908930141612
8,4.458187134502936,0.0009603436624931029,0.001014216599657293
9,4.539181286549706,0.0012847524362864422,0.0011360162836808088
10,4.7497076023391855,0.002127981017987703,0.0013311300082800184
11,5.0248538011695985,0.003230033928238918,0.0017920949662767031
12,5.208187134502936,0.00396434548480376,0.002313491305961985
13,5.23333333333332,0.004065064454284641,0.002934435464320293
14,5.138888888888886,0.003686782743327044,0.003414841525728413
15,5.29152046783625,0.004298123465060424,0.003848870015142958
16,5.140935672514615,0.003694980798982467,0.003941859389291667
17,5.264035087719293,0.004188035289116104,0.003986597350154136
18,5.024269005847941,0.0032276916266230013,0.0038191227846218084
19,5.561988304093575,0.00538143796238499,0.0041580538284333975
20,5.58654970760233,0.005479814630250068,0.004394392061471327
21,5.752923976608173,0.006146199439955608,0.004884635789665954
22,5.681871345029236,0.005861609793631484,0.00521935069056903
23,5.909064327485368,0.0067715939713840325,0.005928131159521236
24,5.933333333333337,0.006868799488441323,0.006225603464732503
25,5.839473684210532,0.006492860079099529,0.006428212554502395
26,5.724269005847958,0.006031426660779683,0.006405257998667211
27,5.903216374268993,0.006748170955225664,0.006582570230986046
28,5.7143274853801245,0.005991607533310468,0.0064265729433713335
29,6.267836257309938,0.008208596012699925,0.006694532248223054
30,6.531578947368416,0.009264974041442305,0.007248955040691609
31,6.706140350877206,0.009964151073769651,0.008035499923289603
32,6.496198830409355,0.009123264793684194,0.008510518690981309
33,6.587426900584802,0.009488663845754763,0.009209929953470166
34,6.504093567251459,0.009154885865497986,0.00939918792402978
35,6.678362573099406,0.009852891747017317,0.009516771465144782
36,6.5356725146198755,0.009281370152753151,0.009380215280941481
37,6.5742690058479525,0.009435962059398405,0.009442754734084324
38,7.071929824561408,0.011429260734475519,0.009830874111828477
39,7.169590643274859,0.01182042510432026,0.01036398195959293
40,7.25204678362573,0.01215068963215322,0.01082354153662011
41,7.342690058479519,0.012513746382607872,0.011470016782591056
42,7.276315789473671,0.012247895149210396,0.012032403400553452
43,7.399707602339191,0.012742120790152049,0.012294975411688759
44,7.312865497076018,0.012394289000200226,0.012409748190864753
45,7.45643274853802,0.01296932404688821,0.012573475073811749
46,7.388304093567257,0.012696445908643213,0.012610014979018818
47,8.26315789473685,0.016200529125935028,0.013400541774363745
48,8.24035087719298,0.016109179362917357,0.014073953488916807
49,8.525438596491227,0.017251051400637787,0.01504530596900432
50,8.265789473684208,0.016211069483206254,0.01569365505626793
51,8.370467836257319,0.016630341472441083,0.016480434169027502
52,8.303216374268999,0.01636097678661979,0.016512523701164454
53,8.400584795321635,0.01675097000565663,0.01664088182971231
54,8.308771929824559,0.016383228651970255,0.016467317279978803
55,8.489181286549695,0.01710582870045586,0.016646269123428724
56,8.334210526315786,0.016485118772259152,0.016617224583392338
57,9.145614035087732,0.019735062264232734,0.017292041678914925
58,9.282748538011703,0.020284331993146432,0.017998714076412885
59,9.38567251461987,0.020696577077533626,0.01886138376152556
60,9.333333333333343,0.020486941082916325,0.019537606238017653
61,9.331578947368428,0.020479914178068805,0.020336565319179583
62,9.300000000000011,0.020353429890813637,0.020460238844495764
63,9.38713450292397,0.020702432831573248,0.02054385901218113
64,9.178947368421063,0.019868573456335425,0.02037825828794149
65,9.416666666666657,0.02082071906317299,0.020445013883992818
66,10.021637426900583,0.023243830084756157,0.020997797065330292
67,10.1654970760234,0.02382003628225204,0.02169111834361797
68,10.075730994152053,0.023460492984221093,0.02224273037414754
69,10.203801169590633,0.023973457038089282,0.023063707090498313
70,10.151461988304106,0.02376382104347198,0.02365232748655811
71,10.235380116959078,0.02409994132534456,0.02382354973467579
72,10.02076023391814,0.023240316632332454,0.023707605804691875
73,10.09415204678362,0.023534275485119903,0.023722362304871635
74,9.94035087719297,0.022918250160154804,0.02351132092928474
75,10.91900584795323,0.026838091914257744,0.024126175103441894
76,10.814035087719304,0.026417648774215013,0.024589716593215984
77,11.028070175438586,0.027274931165611204,0.025396639499871733
78,10.867251461988303,0.026630798221256132,0.026015944047098984
79,11.217836257309955,0.02803500803995033,0.027039295623058086
80,11.120175438596505,0.02764384367010559,0.027200445974227654
81,11.330409356725141,0.02848590110099884,0.02761409643958442
82,10.927777777777777,0.026873226438495237,0.027533755494161226
83,11.128654970760238,0.027677807043535185,0.027743157258617035
84,11.154970760233908,0.027783210616247788,0.027692797773876527
85,12.069883040935679,0.031447741494224475,0.028453577338700308
86,12.125730994152036,0.03167143129853682,0.029090683378207905
87,12.122807017543863,0.031659719790457695,0.030047982048600392
88,12.070467836257308,0.03145008379584028,0.03080243739906141
89,12.149122807017534,0.03176512336317029,0.03159881994844591
90,12.019590643274853,0.03124630355526249,0.03155853236065352
91,12.093274853801177,0.031541433558857954,0.03153253281271774
92,11.91900584795323,0.03084342767733862,0.031369274390093925
93,12.132748538011697,0.03169953891792691,0.03141916541451125
94,12.886549707602342,0.03471876570074051,0.0320098938820253
95,13.194736842105272,0.035953158652286515,0.0329512649014301
96,13.307309941520458,0.036404051713335016,0.03392378853232551
97,13.243859649122811,0.036149911988016786,0.03498508539446114
98,13.11286549707603,0.03562523642606936,0.035770224896089636
99,13.169883040935673,0.035853610833613415,0.03599719392266422
100,13.10380116959064,0.035588930751023845,0.035924348342411684
101,13.165204678362585,0.03583487242068677,0.035810512483882034
102,13.196198830409344,0.03595901440632602,0.03577233296754388
103,14.021637426900583,0.03926517313707966,0.03650032030974594
104,14.074561403508767,0.03947715143331288,0.037225028429685836
105,14.1108187134503,0.03962237413349481,0.03803171710618002
106,14.115497076023388,0.039641112546421456,0.03879296513132696
107,14.15994152046784,0.03981912746922508,0.03956498774390678
108,14.085672514619887,0.03952165516401381,0.03961628414929361
109,14.175146198830419,0.03988002731123686,0.0396968593248784
110,14.002631578947359,0.039189048334564935,0.03961019416509243
111,14.250584795321629,0.040182184219679735,0.03971840849974408
112,14.182456140350865,0.03990930608143473,0.039736444222186015
113,14.965204678362568,0.043044476794232275,0.040441008548229705
114,14.999415204678371,0.04318150143875878,0.04110130337373409
115,14.936549707602353,0.04292970401505635,0.041849434509832376
116,15.045906432748552,0.04336771441721783,0.04248654054933999
117,15.158187134502924,0.04381743632745844,0.04326816659854473
118,14.994152046783626,0.04316042072421622,0.04329135538454153
119,15.066081871345034,0.04344852382296416,0.0433447598613826
