frame,raw,normalized,smoothed
0,4.261403508771934,0.00017215916876400179,0.0
1,5.443274853801171,0.0049059507343701,0.0
2,7.03596491228069,0.01128520918510149,0.0
3,9.004970760233931,0.019171738725623992,0.0
4,10.824853801169581,0.026460981354107932,0.012399207833593504
5,12.854678362573111,0.034591110262677444,0.019282998052376193
6,14.798830409356725,0.04237809198452674,0.02677742630240752
7,16.93421052631578,0.05093100633475467,0.03470658573233816
8,19.823099415204666,0.0625019763169883,0.04337263325061101
9,21.72719298245613,0.07012851037815283,0.05210613905542
10,23.79912280701754,0.07842728500306252,0.060873374003497016
11,25.795906432748552,0.08642507387033725,0.0696827703806591
12,28.176315789473676,0.09595941259760074,0.07868845163322832
13,29.794152046783637,0.10243939001781323,0.08667593437339331
14,31.870175438596505,0.11075456075403378,0.0948011444485695
15,34.892982456140345,0.12286191780629396,0.1036880710092158
16,36.937426900584796,0.13105060425525933,0.11261317708620022
17,38.83654970760233,0.1386572287526892,0.1211527403172179
18,40.76637426900584,0.14638682408495055,0.12994222713064535
19,42.87280701754386,0.15482379450519465,0.13875607388087755
20,44.74912280701756,0.16233906923960695,0.14665150416754014
21,46.88976608187136,0.17091306430437744,0.15462399617736375
22,49.81461988304093,0.182628085835985,0.16341816759402292
23,51.78070175438597,0.19050290386842825,0.17224138355071847
24,54.03859649122808,0.19954653040717402,0.18118593073111433
25,55.917251461988315,0.20707117434804967,0.19013235175280288
26,58.03654970760235,0.2155596754038421,0.1990616739726958
27,59.896491228070175,0.2230093656930109,0.20713792994410102
28,61.79853801169591,0.23062770169852004,0.21516288951011933
29,64.76988304093567,0.24252893620858662,0.22375937067040189
30,66.89152046783624,0.2510268064708424,0.23255049709496042
31,68.67222222222222,0.25815911489106536,0.24107038499240505
32,70.95146198830409,0.2672882354387892,0.24992615894156073
33,72.80994152046785,0.2747320699739185,0.25874703259664045
34,74.83830409356725,0.28285634312844826,0.26681251398061273
35,77.80380116959066,0.29473415462235664,0.2755539836109156
36,79.95380116959063,0.3033456265129804,0.2845912859352986
37,81.74005847953217,0.31050018679855385,0.29323367620725155
38,83.89590643274855,0.31913508170533617,0.30211427855353506
